,Open,Close,color
461,22.524999618530273,21.405000686645508,red
462,20.860000610351562,20.139999389648438,red
463,20.010000228881836,20.309999465942383,green
464,20.200000762939453,20.385000228881836,green
465,20.700000762939453,20.139999389648438,red
466,20.700000762939453,20.139999389648438,red
467,20.700000762939453,20.139999389648438,red
468,20.700000762939453,20.139999389648438,red
469,20.700000762939453,20.139999389648438,red
470,20.475000381469727,20.565000534057617,green
471,20.2450008392334,19.81800079345703,red
472,19.81800079345703,19.81800079345703,green
473,18.947999954223633,18.652000427246094,red
474,18.947999954223633,18.652000427246094,red
475,18.947999954223633,18.652000427246094,red
476,17.875999450683594,18.20599937438965,green
477,18.604000091552734,17.652000427246094,red
478,17.652000427246094,17.652000427246094,green
479,17.99799919128418,18.04800033569336,green
480,18.5,18.4060001373291,red
481,18.5,18.4060001373291,red
482,18.5,18.4060001373291,red
483,17.81599998474121,18.035999298095703,green
484,18.54599952697754,18.423999786376953,red
485,18.945999145507812,17.826000213623047,red
486,19.118000030517578,17.93199920654297,red
487,17.93199920654297,17.93199920654297,green
488,17.93199920654297,17.93199920654297,green
489,17.93199920654297,17.93199920654297,green
490,17.479999542236328,16.464000701904297,red
491,16.469999313354492,16.304000854492188,red
492,16.878000259399414,16.398000717163086,red
493,15.633999824523926,15.694000244140625,green
494,15.694000244140625,15.694000244140625,green
495,15.694000244140625,15.694000244140625,green
496,15.694000244140625,15.694000244140625,green
497,16.881999969482422,16.59600067138672,red
498,16.780000686645508,17.18600082397461,green
499,17.224000930786133,16.61199951171875,red
500,16.0,16.535999298095703,green
501,16.393999099731445,15.51200008392334,red
502,16.393999099731445,15.51200008392334,red
503,16.393999099731445,15.51200008392334,red
504,16.118000030517578,15.678000450134277,red
505,15.404000282287598,14.96399974822998,red
506,14.96399974822998,14.96399974822998,green
507,14.899999618530273,16.327999114990234,green
508,16.327999114990234,16.327999114990234,green
509,16.327999114990234,16.327999114990234,green
510,16.327999114990234,16.327999114990234,green
511,16.327999114990234,16.327999114990234,green
512,17.68000030517578,17.447999954223633,red
513,17.489999771118164,17.36400032043457,red
514,17.36400032043457,17.36400032043457,green
515,18.200000762939453,17.47800064086914,red
516,18.200000762939453,17.47800064086914,red
517,18.200000762939453,17.47800064086914,red
518,17.697999954223633,17.615999221801758,red
519,17.468000411987305,17.440000534057617,red
520,17.625999450683594,17.621999740600586,red
521,17.3799991607666,17.464000701904297,green
522,17.101999282836914,16.06599998474121,red
523,17.101999282836914,16.06599998474121,red
524,17.101999282836914,16.06599998474121,red
525,15.592000007629395,15.211999893188477,red
526,15.321999549865723,15.206000328063965,red
527,15.270000457763672,15.571999549865723,green
528,15.600000381469727,14.899999618530273,red
529,14.95199966430664,14.998000144958496,green
530,14.95199966430664,14.998000144958496,green
531,14.95199966430664,14.998000144958496,green
532,15.184000015258789,15.281999588012695,green
533,15.4399995803833,16.055999755859375,green
534,15.479999542236328,15.618000030517578,green
535,15.468000411987305,15.458000183105469,red
536,15.588000297546387,15.944000244140625,green
537,15.588000297546387,15.944000244140625,green
538,15.588000297546387,15.944000244140625,green
539,16.280000686645508,16.076000213623047,red
540,16.09000015258789,15.513999938964844,red
541,15.079999923706055,14.855999946594238,red
542,14.600000381469727,14.675999641418457,green
